ROW_ID,ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_ID,PRODUCT_ID,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN
6005,42529,10/10/2010,LOW,8,57.15,0.03,REGULAR AIR,-33.95,5.98,7.5,5038,1438,SMALL BOX,0.4
6008,42563,12/08/2010,MEDIUM,7,44.25,0.07,EXPRESS AIR,-14.3635,4.24,5.41,8175,1684,SMALL BOX,0.35
6010,42565,22/09/2010,LOW,33,283.8,0.04,REGULAR AIR,47.5235,8.69,2.99,3267,1003,SMALL BOX,0.39
6011,42567,11/01/2010,CRITICAL,12,1940.32,0,DELIVERY TRUCK,-18.81,146.34,43.75,2916,1100,JUMBO BOX,0.65
6015,42628,05/05/2011,NOT SPECIFIED,4,1199.336,0.01,DELIVERY TRUCK,224.8,349.45,60,3013,1196,JUMBO DRUM,0
6016,42631,09/05/2009,HIGH,41,257.66,0.05,REGULAR AIR,-69.23,6.48,2.74,10106,1866,SMALL PACK,0.71
6017,42631,09/05/2009,HIGH,18,211.4,0.09,REGULAR AIR,91.63,12.53,0.5,10106,1398,SMALL BOX,0.38
6018,42631,09/05/2009,HIGH,44,287.22,0.06,REGULAR AIR,-72.93,6.68,5.41,10106,2193,SMALL BOX,0.37
6019,42631,09/05/2009,HIGH,22,1148.0355,0.08,EXPRESS AIR,21.978,65.99,8.99,10106,2200,SMALL BOX,0.55
6021,42658,15/06/2010,MEDIUM,29,146.68,0.08,REGULAR AIR,-8.326,5.28,2.99,5961,1014,SMALL BOX,0.37
6024,42691,24/05/2010,LOW,50,2447.65,0,REGULAR AIR,1170.35,46.94,6.77,4760,1853,SMALL BOX,0.44
6025,42691,24/05/2010,LOW,7,1069.64,0.09,REGULAR AIR,-139.75,161.55,19.99,4760,1534,SMALL BOX,0.66
6028,42693,04/04/2009,HIGH,33,2118.26,0.01,REGULAR AIR,554.22,59.76,9.71,1689,2103,SMALL BOX,0.57
6030,42722,07/10/2012,NOT SPECIFIED,23,1152.16,0,REGULAR AIR,286.98,48.92,4.5,3371,1607,SMALL BOX,0.59
6031,42722,07/10/2012,NOT SPECIFIED,2,19.9,0.07,REGULAR AIR,15.97,7.38,5.21,3371,1387,SMALL BOX,0.56
6032,42725,02/05/2011,MEDIUM,18,231.06,0.04,REGULAR AIR,-29.83,12.28,6.13,1305,1167,SMALL BOX,0.57
6033,42727,29/04/2011,NOT SPECIFIED,11,5510.23,0.01,DELIVERY TRUCK,915.8,500.98,26,708,1039,JUMBO DRUM,0.6
6034,42727,29/04/2011,NOT SPECIFIED,21,177.06,0.1,REGULAR AIR,-100.61,8.45,7.77,708,1342,SMALL PACK,0.55
6035,42753,18/01/2012,MEDIUM,45,4072.8175,0.1,REGULAR AIR,897.363,115.99,3,9815,2257,SMALL BOX,0.59
6039,42788,13/10/2011,CRITICAL,26,241.92,0.1,REGULAR AIR,67.71,10.14,2.27,2142,1089,WRAP BAG,0.36
6041,42823,25/06/2010,MEDIUM,8,49.14,0.05,EXPRESS AIR,-22.56,4.28,6.18,532,1011,SMALL BOX,0.4
6043,42850,21/06/2011,MEDIUM,27,822.7,0.05,EXPRESS AIR,141.28,29.99,5.5,2921,1891,SMALL BOX,0.51
6044,42851,01/06/2009,HIGH,4,24.32,0.05,EXPRESS AIR,-2.97,4.71,0.7,5145,1022,WRAP BAG,0.8
6045,42851,01/06/2009,HIGH,7,344.301,0.04,EXPRESS AIR,-22.902,55.99,1.25,5145,1734,SMALL PACK,0.35
6046,42852,20/12/2009,NOT SPECIFIED,13,129.9,0.02,REGULAR AIR,-63.51,9.06,9.86,6087,1719,SMALL BOX,0.4
6047,42855,08/07/2011,NOT SPECIFIED,17,135.38,0.05,REGULAR AIR,-71.12,7.98,6.5,1647,2078,MEDIUM BOX,0.59
6048,42882,27/10/2010,LOW,17,204.07,0.08,EXPRESS AIR,-22.55,11.97,4.98,2023,1166,SMALL BOX,0.58
6050,42886,08/01/2012,MEDIUM,42,162.57,0.02,REGULAR AIR,75.8,3.75,0.5,889,1046,SMALL BOX,0.37
6051,42887,10/06/2012,MEDIUM,3,35.68,0.01,REGULAR AIR,-11.43,9.78,5.76,3721,1431,SMALL BOX,0.35
6052,42887,10/06/2012,MEDIUM,11,234.76,0.04,REGULAR AIR,-45.65,21.38,8.99,3721,1312,SMALL PACK,0.59
6053,42887,10/06/2012,MEDIUM,3,498.49,0.01,DELIVERY TRUCK,-251.41,145.98,51.92,3721,1727,JUMBO BOX,0.69
6054,42912,04/05/2010,NOT SPECIFIED,4,52.59,0.05,REGULAR AIR,-30.39,11.35,8.6,4451,1790,SMALL BOX,0.57
6058,42919,06/10/2011,MEDIUM,7,1143.4285,0.04,EXPRESS AIR,-475.662,195.99,4.2,8622,1782,SMALL BOX,0.56
6060,42945,29/12/2012,NOT SPECIFIED,45,178.7,0.07,REGULAR AIR,-164.92,3.95,5.13,7731,1789,SMALL BOX,0.59
6062,42949,21/05/2009,NOT SPECIFIED,40,202.11,0.08,REGULAR AIR,-17.49,5,3.39,9519,2258,WRAP BAG,0.37
6063,42949,21/05/2009,NOT SPECIFIED,49,630.99,0.07,REGULAR AIR,-114.6399,12.99,9.44,9519,2221,MEDIUM BOX,0.39
6066,42979,01/05/2011,NOT SPECIFIED,29,2770.79,0.02,DELIVERY TRUCK,109.39,90.98,30,4499,1558,JUMBO DRUM,0.61
6068,42982,27/07/2012,LOW,12,1318.34,0.02,EXPRESS AIR,464.05,105.34,24.49,6087,1098,LARGE BOX,0.61
6069,42982,27/07/2012,LOW,42,1587.59,0.08,REGULAR AIR,651.74,39.89,3.04,6087,1015,WRAP BAG,0.53
6070,43010,09/10/2012,CRITICAL,40,233.2,0,REGULAR AIR,74.83,5.68,1.46,9818,1259,WRAP BAG,0.39
6071,43010,09/10/2012,CRITICAL,24,245.53,0.02,REGULAR AIR,83.16,10.14,2.27,9818,1089,WRAP BAG,0.36
6072,43013,22/04/2011,LOW,50,2437.67,0.08,REGULAR AIR,25.68,50.98,22.24,2224,1951,LARGE BOX,0.55
6073,43013,22/04/2011,LOW,43,1438.33,0.08,REGULAR AIR,163.38,34.76,8.22,2224,1140,SMALL BOX,0.57
6074,43043,14/04/2012,CRITICAL,4,904.12,0.07,REGULAR AIR,28.81,225.04,11.79,1620,1465,MEDIUM BOX,0.42
6075,43044,17/10/2009,MEDIUM,23,103.5,0.06,REGULAR AIR,-73.071,4.24,5.41,1684,1684,SMALL BOX,0.35
6076,43044,17/10/2009,MEDIUM,3,19707.2,0.04,REGULAR AIR,-12557.9976,6783.02,24.49,1684,2136,LARGE BOX,0.39
6077,43045,14/06/2012,MEDIUM,47,5301.2,0.01,REGULAR AIR,1126.72,105.29,10.12,517,2065,LARGE BOX,0.79
6078,43045,14/06/2012,MEDIUM,12,418.44,0.05,DELIVERY TRUCK,-407.17,31.76,45.51,517,1466,JUMBO BOX,0.65
6081,43104,28/10/2012,HIGH,50,4648.52,0.1,DELIVERY TRUCK,1676.7,100.97,14,1815,1705,JUMBO DRUM,0.37
6085,43110,06/02/2011,HIGH,3,21.01,0,REGULAR AIR,-9.69,4.98,5.02,4499,1550,SMALL BOX,0.38
6086,43110,06/02/2011,HIGH,1,3457.99,0.05,REGULAR AIR,-11861.46,3499.99,24.49,4499,1481,LARGE BOX,0.37
6088,43137,26/02/2011,HIGH,40,6069.05,0.05,REGULAR AIR,1816.71,155.06,7.07,5278,1377,SMALL BOX,0.59
6089,43138,14/03/2012,LOW,43,1334.05,0.06,REGULAR AIR,581.7655,30.56,2.99,7067,1143,SMALL BOX,0.35
6090,43138,14/03/2012,LOW,50,6552.86,0.07,DELIVERY TRUCK,-692.82,137.48,32.18,7067,2159,JUMBO BOX,0.78
6092,43170,13/05/2010,LOW,25,7667.78,0.04,DELIVERY TRUCK,1494.01,306.14,26.53,5038,1832,JUMBO DRUM,0.56
6093,43170,13/05/2010,LOW,40,1305.85,0,REGULAR AIR,65.01,30.98,17.08,5038,1386,SMALL BOX,0.4
6098,43206,23/08/2009,MEDIUM,16,587.88,0,EXPRESS AIR,135.37,35.41,1.99,9693,1754,SMALL PACK,0.43
6099,43207,09/06/2010,LOW,45,2207.9,0.02,REGULAR AIR,579.76,49.34,10.25,7997,1946,LARGE BOX,0.57
6100,43207,09/06/2010,LOW,41,139.93,0.05,REGULAR AIR,-3.06,3.28,1.95,7997,2222,WRAP BAG,0.42
6101,43207,09/06/2010,LOW,8,15.45,0.05,REGULAR AIR,-7.75,1.81,1.56,7997,1818,WRAP BAG,0.49
6104,43239,16/03/2011,NOT SPECIFIED,14,270.25,0.02,REGULAR AIR,100.895,18.94,1.49,8788,1696,SMALL BOX,0.35
6110,43296,03/03/2012,MEDIUM,41,1665.81,0.06,REGULAR AIR,557.5235,40.98,7.47,756,1448,SMALL BOX,0.37
6111,43298,10/07/2011,NOT SPECIFIED,33,5964.19,0.1,REGULAR AIR,988.199,199.99,24.49,1275,1474,LARGE BOX,0.46
6112,43298,10/07/2011,NOT SPECIFIED,15,109.2,0.03,REGULAR AIR,-50.27,6.48,7.37,1275,1674,SMALL BOX,0.37
6113,43301,21/08/2009,CRITICAL,33,3537.84,0,DELIVERY TRUCK,-80.86,100.89,42,1815,1542,JUMBO DRUM,0.61
6114,43301,21/08/2009,CRITICAL,43,2221.2,0.01,REGULAR AIR,-1127.22,48.91,35,1815,1294,LARGE BOX,0.83
6121,43360,13/10/2009,LOW,48,112.16,0,REGULAR AIR,-178.29,2.08,5.33,1760,1110,SMALL BOX,0.43
6124,43363,05/09/2011,CRITICAL,35,12908.4,0.03,DELIVERY TRUCK,4084.86,350.99,59,9987,2104,JUMBO DRUM,0.55
6130,43397,12/05/2011,CRITICAL,35,2130.31,0.08,DELIVERY TRUCK,-319.26,60.89,32.41,7759,2032,JUMBO DRUM,0.56
6131,43398,24/04/2011,NOT SPECIFIED,10,1600.85,0.07,DELIVERY TRUCK,-193.97,159.31,60,3875,1741,JUMBO DRUM,0.55
6136,43459,07/11/2011,CRITICAL,26,13905.88,0.05,REGULAR AIR,6441.18,574.74,24.49,5756,1176,LARGE BOX,0.37
6143,43493,10/05/2012,HIGH,22,152.52,0.03,REGULAR AIR,-43.87,6.48,5.94,7167,1773,SMALL BOX,0.37
6144,43493,10/05/2012,HIGH,14,71.6,0.05,REGULAR AIR,-30.65,4.98,4.7,7167,1726,SMALL BOX,0.38
6145,43493,10/05/2012,HIGH,37,1699.983,0.1,REGULAR AIR,-202.862,55.99,5,7167,1141,SMALL PACK,0.83
6146,43494,03/01/2012,MEDIUM,2,3668.28,0.09,REGULAR AIR,-4858.6716,1938.02,13.99,5443,1108,MEDIUM BOX,0.38
6151,43554,30/10/2009,CRITICAL,9,34.18,0.06,REGULAR AIR,-5.46,3.6,2.2,1484,1997,WRAP BAG,0.39
6152,43555,03/07/2012,MEDIUM,34,43.54,0,REGULAR AIR,-17.48,1.26,0.7,2694,1231,WRAP BAG,0.81
6153,43556,22/07/2012,LOW,31,477.16,0.02,REGULAR AIR,204.18,15.04,1.97,708,1537,WRAP BAG,0.39
6154,43585,10/11/2010,CRITICAL,19,1004.18,0.08,EXPRESS AIR,374.19,55.48,6.79,7013,1813,SMALL BOX,0.37
6155,43588,01/09/2012,MEDIUM,6,20.47,0.09,REGULAR AIR,-0.74,3.38,1.09,7068,2043,WRAP BAG,0.39
6157,43590,10/09/2009,CRITICAL,24,3118.6,0.06,EXPRESS AIR,804.2,128.24,12.65,7666,1411,MEDIUM BOX,0
6158,43620,17/01/2009,MEDIUM,13,196.22,0.05,REGULAR AIR,-89.35,14.81,13.32,8715,1532,SMALL BOX,0.43
6159,43620,17/01/2009,MEDIUM,11,49.76,0.05,EXPRESS AIR,-0.13,4.2,2.26,8715,2029,WRAP BAG,0.36
6160,43650,23/03/2009,NOT SPECIFIED,3,1759.65,0.06,REGULAR AIR,-2213.75,599.99,24.49,5964,1985,LARGE BOX,0.5
6161,43650,23/03/2009,NOT SPECIFIED,7,88.59,0.05,REGULAR AIR,-26.29,11.97,5.81,5964,1394,SMALL PACK,0.6
6162,43653,30/10/2012,HIGH,3,10.62,0.07,REGULAR AIR,-3.96,3.29,1.35,2142,1340,WRAP BAG,0.4
6163,43653,30/10/2012,HIGH,39,666.4,0,EXPRESS AIR,2.02,15.73,7.42,2142,1950,SMALL PACK,0.56
6164,43653,30/10/2012,HIGH,10,351.3,0.06,REGULAR AIR,1.45,34.76,8.22,2142,1140,SMALL BOX,0.57
6165,43682,27/08/2012,MEDIUM,14,1849.6,0.06,REGULAR AIR,62.163,155.99,8.99,5980,1292,SMALL BOX,0.55
6166,43686,07/05/2011,MEDIUM,16,1313.64,0.05,REGULAR AIR,284.84,83.1,6.13,897,1433,SMALL BOX,0.45
6167,43713,07/09/2012,MEDIUM,12,34.41,0.05,REGULAR AIR,-17.69,2.6,2.4,1133,1270,WRAP BAG,0.58
6172,43745,01/11/2010,LOW,5,128.59,0.07,REGULAR AIR,-15.17,25.98,5.37,1074,1070,MEDIUM BOX,0.5
6173,43745,01/11/2010,LOW,1,4.97,0.04,REGULAR AIR,-4.91,3.55,1.43,1074,2240,WRAP BAG,0.38
6174,43751,27/06/2012,HIGH,43,621.44,0.08,REGULAR AIR,-130.96,15.14,4.53,8261,1561,SMALL BOX,0.81
6178,43782,13/11/2010,MEDIUM,27,194.35,0,REGULAR AIR,30.8805,6.75,2.99,9045,1240,SMALL BOX,0.35
6181,43814,09/01/2011,MEDIUM,40,197.1,0.09,REGULAR AIR,-12.88,5.28,2.99,8580,1014,SMALL BOX,0.37
6182,43814,09/01/2011,MEDIUM,47,199.48,0.03,REGULAR AIR,13.8,4.2,2.26,8580,2029,WRAP BAG,0.36
6183,43815,13/06/2012,NOT SPECIFIED,40,635.59,0.07,REGULAR AIR,202.827,16.51,2.99,797,2202,SMALL BOX,0.37
6184,43815,13/06/2012,NOT SPECIFIED,22,1251.4,0.01,REGULAR AIR,539.45,55.48,6.79,797,1813,SMALL BOX,0.37
6185,43815,13/06/2012,NOT SPECIFIED,45,3577.81,0.03,REGULAR AIR,-1097.97,78.8,35,797,2161,LARGE BOX,0.83
6186,43844,31/10/2010,HIGH,25,1009.868,0.02,REGULAR AIR,170.568,45.99,4.99,569,1483,SMALL BOX,0.56
6187,43846,26/02/2009,HIGH,9,31.36,0.1,REGULAR AIR,-8.28,3.6,2.2,5443,1997,WRAP BAG,0.39
6188,43874,10/06/2012,HIGH,46,153.28,0.09,REGULAR AIR,-161.21,3.28,5,716,1686,WRAP BAG,0.56
6195,43904,01/05/2010,NOT SPECIFIED,43,413.83,0.08,REGULAR AIR,111.74,10.01,1.99,9020,1320,SMALL PACK,0.41
6196,43904,01/05/2010,NOT SPECIFIED,30,3339.65,0.01,REGULAR AIR,788.508,125.99,7.69,9020,1045,SMALL BOX,0.58
6197,43906,08/02/2012,HIGH,50,3601.07,0.04,REGULAR AIR,174.8,73.98,14.52,4239,1641,SMALL BOX,0.65
6199,43909,07/01/2009,HIGH,46,737.25,0.08,REGULAR AIR,-199.134,15.99,13.18,826,1023,SMALL BOX,0.37
6200,43911,14/01/2009,MEDIUM,29,577.89,0.06,REGULAR AIR,-53.89,19.99,11.17,551,1221,LARGE BOX,0.6
6201,43911,14/01/2009,MEDIUM,36,9920.85,0,DELIVERY TRUCK,2685.19,264.98,17.86,551,1909,JUMBO DRUM,0.58
6202,43911,14/01/2009,MEDIUM,23,7484.31,0.06,DELIVERY TRUCK,1278.45,320.98,58.95,551,1082,JUMBO DRUM,0.57
6203,43936,13/03/2010,CRITICAL,42,670.65,0.08,REGULAR AIR,41.66,15.94,5.45,9404,1345,SMALL PACK,0.55
6207,43974,16/09/2009,NOT SPECIFIED,8,64.23,0.03,REGULAR AIR,15.83,7.64,1.39,1743,1182,SMALL BOX,0.36
6209,44000,04/10/2012,NOT SPECIFIED,17,119.51,0.06,REGULAR AIR,-51.3015,7.1,6.05,7029,1311,SMALL BOX,0.39
6210,44000,04/10/2012,NOT SPECIFIED,19,332.38,0.05,REGULAR AIR,89.95,17.78,5.03,7029,1563,SMALL BOX,0.54
6212,44002,07/02/2009,MEDIUM,46,320.93,0.05,REGULAR AIR,-66.48,6.68,5.66,3875,1675,SMALL BOX,0.37
6213,44002,07/02/2009,MEDIUM,14,261.85,0.03,REGULAR AIR,-52.33,17.7,9.47,3875,2047,SMALL BOX,0.59
6214,44003,17/11/2011,LOW,38,202.42,0.09,REGULAR AIR,0.8585,5.34,2.99,6045,1283,SMALL BOX,0.38
6215,44005,03/09/2010,MEDIUM,7,733.36,0.02,REGULAR AIR,-270.48,99.99,19.99,617,1219,SMALL BOX,0.52
6221,44064,03/03/2010,MEDIUM,43,468.48,0.07,EXPRESS AIR,-213.49,11.34,11.25,1769,1947,SMALL BOX,0.36
6222,44064,03/03/2010,MEDIUM,23,284.14,0.05,REGULAR AIR,-104.18,11.66,8.99,1769,1373,SMALL PACK,0.59
6224,44069,02/01/2009,CRITICAL,16,137.63,0.09,EXPRESS AIR,26.71,9.11,2.15,8078,2025,WRAP BAG,0.4
6225,44069,02/01/2009,CRITICAL,43,614.8,0.08,REGULAR AIR,247.79,15.04,1.97,8078,1537,WRAP BAG,0.39
6229,44099,12/03/2012,MEDIUM,34,11823.52,0.1,REGULAR AIR,4592.737,367.99,19.99,9909,2148,SMALL BOX,0.4
6230,44099,12/03/2012,MEDIUM,19,80.81,0.1,REGULAR AIR,-67.459,4.24,5.41,9909,1684,SMALL BOX,0.35
6231,44133,06/01/2010,HIGH,35,181.15,0.06,REGULAR AIR,-46.68,5.28,3.96,3157,2137,WRAP BAG,0.54
6234,44167,30/01/2012,CRITICAL,23,3194.05,0.08,REGULAR AIR,608.52,142.86,19.99,4825,1691,SMALL BOX,0.56
6236,44196,22/08/2009,NOT SPECIFIED,10,56.91,0.01,REGULAR AIR,7.5,5.18,2.04,8603,1268,WRAP BAG,0.36
6238,44198,04/01/2011,CRITICAL,35,625.9485,0.04,EXPRESS AIR,-87.021,20.99,3.3,2374,1181,SMALL PACK,0.81
6240,44224,09/08/2010,HIGH,32,198.7,0.1,REGULAR AIR,-62.13,6.48,2.74,6944,1866,SMALL PACK,0.71
6249,44261,23/03/2012,HIGH,31,13064.06,0.01,EXPRESS AIR,5979.563,420.98,19.99,1241,1462,SMALL BOX,0.35
6250,44261,23/03/2012,HIGH,34,4771.89,0.05,DELIVERY TRUCK,-427.99,140.98,36.09,1241,1229,JUMBO BOX,0.77
6251,44261,23/03/2012,HIGH,1,3360.3,0.05,DELIVERY TRUCK,-7961.4309,3502.14,8.73,1241,2249,JUMBO BOX,0.57
6252,44261,23/03/2012,HIGH,10,306.663,0.07,REGULAR AIR,-17.413,35.99,5.99,1241,1703,WRAP BAG,0.38
6253,44290,21/03/2010,MEDIUM,49,508.38,0.06,REGULAR AIR,4.68,10.4,5.4,3302,1593,SMALL PACK,0.51
6254,44290,21/03/2010,MEDIUM,28,281.09,0.01,REGULAR AIR,-114.58,9.06,9.86,3302,1719,SMALL BOX,0.4
6255,44290,21/03/2010,MEDIUM,41,276.65,0.02,REGULAR AIR,-75.28,6.48,5.87,3302,1978,SMALL BOX,0.37
6257,44294,03/06/2009,LOW,15,107.86,0.09,EXPRESS AIR,-85.29,6.48,9.68,10263,1598,SMALL BOX,0.36
6258,44294,03/06/2009,LOW,13,305.6,0.09,DELIVERY TRUCK,-445.77,20.98,45,10263,1437,JUMBO DRUM,0.61
6259,44294,03/06/2009,LOW,8,447.0405,0.04,REGULAR AIR,-206.151,65.99,8.99,10263,2097,SMALL BOX,0.59
6260,44295,23/01/2010,MEDIUM,47,4524.907,0.07,REGULAR AIR,1464.867,115.99,2.5,1238,2155,SMALL BOX,0.55
6262,44322,12/10/2011,NOT SPECIFIED,15,600.8,0.1,REGULAR AIR,43.55,42.76,6.22,1760,1008,SMALL BOX,0
6263,44323,07/08/2012,MEDIUM,27,21320.58,0.09,DELIVERY TRUCK,5381.02,810.98,16.06,5240,1961,JUMBO DRUM,0.56
6264,44325,10/02/2009,MEDIUM,44,951.33,0,REGULAR AIR,-60.66,20.28,14.39,5489,1694,SMALL BOX,0.47
6267,44359,29/11/2010,HIGH,19,113.2,0.1,REGULAR AIR,24.83,6.08,0.91,9275,1998,WRAP BAG,0.51
6273,44391,10/01/2009,NOT SPECIFIED,16,112.81,0.02,REGULAR AIR,-85.23,6.48,9.17,1349,2101,SMALL BOX,0.37
6274,44422,13/04/2012,MEDIUM,1,15.72,0,REGULAR AIR,-6.1,10.89,4.5,7790,1226,SMALL BOX,0.59
6275,44422,13/04/2012,MEDIUM,36,313.83,0.08,REGULAR AIR,56.78,8.69,2.99,7790,1003,SMALL BOX,0.39
6276,44422,13/04/2012,MEDIUM,11,201.5945,0.04,REGULAR AIR,32.31,20.99,0.99,7790,1164,WRAP BAG,0.37
6277,44423,29/07/2012,CRITICAL,39,248.64,0.08,REGULAR AIR,-69.27,6.28,5.29,5802,1467,SMALL BOX,0.43
6278,44448,13/04/2009,CRITICAL,28,951.06,0.02,REGULAR AIR,331.27,33.98,1.99,9748,2071,SMALL PACK,0.45
6281,44451,11/09/2011,LOW,4,12.49,0.08,REGULAR AIR,-13.501,1.98,4.77,7553,2135,SMALL BOX,0.4
6283,44452,09/12/2011,NOT SPECIFIED,50,330.27,0.07,REGULAR AIR,-195.57,6.48,7.86,10108,1060,SMALL BOX,0.37
6285,44486,09/07/2012,CRITICAL,36,198.1,0.09,REGULAR AIR,-66.93,5.78,4.96,2916,1573,SMALL BOX,0.36
6288,44516,29/06/2011,CRITICAL,17,57.96,0.06,REGULAR AIR,-47.32,3.28,3.97,3703,1430,WRAP BAG,0.56
6289,44517,23/04/2009,MEDIUM,5,32.5,0.03,REGULAR AIR,-16.67,5.28,5.61,3321,2195,SMALL BOX,0.4
6294,44549,22/01/2012,MEDIUM,5,11.25,0.08,REGULAR AIR,-4.9565,2.08,1.49,8350,1611,SMALL BOX,0.38
6296,44576,25/12/2009,NOT SPECIFIED,30,1653.607,0.02,REGULAR AIR,294.966,65.99,5.31,2374,1306,SMALL BOX,0.57
6297,44579,03/06/2011,NOT SPECIFIED,19,3896.39,0.1,REGULAR AIR,755.28,218.08,18.06,5090,1087,LARGE BOX,0.57
6300,44609,18/06/2011,LOW,28,525.4,0.08,REGULAR AIR,126.49,19.84,4.1,9020,1093,WRAP BAG,0.44
6301,44609,18/06/2011,LOW,37,61.77,0.04,EXPRESS AIR,12.65,1.48,0.7,9020,1477,WRAP BAG,0.37
6304,44613,30/08/2010,HIGH,34,1911.69,0.07,REGULAR AIR,939.43,55.98,5.15,7653,1884,SMALL BOX,0.36
6305,44613,30/08/2010,HIGH,17,120.751,0.03,REGULAR AIR,-71.39,7.99,5.03,7653,1052,MEDIUM BOX,0.6
6306,44613,30/08/2010,HIGH,45,245.55,0.03,REGULAR AIR,-227.25,5.28,8.16,7653,2116,SMALL BOX,0.4
6310,44646,04/01/2012,LOW,47,12723.95,0.08,REGULAR AIR,11.54,279.48,35,4350,1081,LARGE BOX,0.8
6313,44678,13/10/2012,LOW,36,1152.63,0.03,REGULAR AIR,389.4,32.48,7.09,7442,2142,SMALL BOX,0.49
6314,44678,13/10/2012,LOW,4,7.56,0.1,REGULAR AIR,-5.53,1.89,0.76,7442,1079,WRAP BAG,0.83
6315,44679,03/06/2012,MEDIUM,22,127.51,0.07,REGULAR AIR,26.741,5.98,1.49,9762,1987,SMALL BOX,0.39
6316,44679,03/06/2012,MEDIUM,35,2004.22,0.08,REGULAR AIR,338.91,60.65,12.23,9762,1916,MEDIUM BOX,0.64
6320,44737,19/11/2012,MEDIUM,11,773.74,0.02,REGULAR AIR,-309.48,64.65,35,8548,1810,LARGE BOX,0.8
6321,44737,19/11/2012,MEDIUM,16,302.1325,0.02,REGULAR AIR,38.907,20.99,0.99,8548,1653,WRAP BAG,0.57
6322,44738,05/12/2010,NOT SPECIFIED,34,75.57,0.02,REGULAR AIR,6.87,2.1,0.7,1760,2146,WRAP BAG,0.57
6323,44768,26/05/2012,NOT SPECIFIED,45,16699.56,0.02,DELIVERY TRUCK,3083.98,355.98,58.92,10600,1146,JUMBO DRUM,0.64
6326,44805,14/09/2012,HIGH,40,1710.65,0.01,REGULAR AIR,782.0085,41.94,2.99,9699,1247,SMALL BOX,0.35
6327,44834,20/04/2009,MEDIUM,13,248.76,0.1,EXPRESS AIR,35.09,19.98,5.77,9815,1094,SMALL BOX,0.38
6328,44834,20/04/2009,MEDIUM,43,10984.05,0.06,DELIVERY TRUCK,785.63,259.71,66.67,9815,1385,JUMBO BOX,0.61
6329,44836,11/09/2009,MEDIUM,21,125.79,0.02,REGULAR AIR,28.526,5.98,1.49,2594,1987,SMALL BOX,0.39
6332,44867,26/07/2009,HIGH,40,21425.91,0.01,DELIVERY TRUCK,7360.43,500.98,26,1760,1039,JUMBO DRUM,0.6
6333,44869,22/08/2012,MEDIUM,43,283.18,0.03,REGULAR AIR,-154.95,6.48,7.49,1647,1497,SMALL BOX,0.37
6334,44871,03/05/2011,CRITICAL,27,94.46,0.02,REGULAR AIR,-75.09,3.28,4.2,775,1821,WRAP BAG,0.56
6335,44897,09/03/2010,HIGH,11,85.62,0.07,REGULAR AIR,-81.22,7.28,11.15,6649,1518,SMALL BOX,0.37
6337,44935,17/11/2010,HIGH,39,9362.73,0,REGULAR AIR,2766.29,232.58,19.99,4136,2003,SMALL BOX,0.59
6338,44935,17/11/2010,HIGH,37,125.33,0.06,EXPRESS AIR,58.5,3.08,0.5,4136,1410,SMALL BOX,0.37
6339,44935,17/11/2010,HIGH,37,99.65,0.01,REGULAR AIR,27,2.62,0.8,4136,1676,WRAP BAG,0.39
6343,44962,28/12/2009,MEDIUM,27,575.74,0.06,REGULAR AIR,152.6,22.24,1.99,1207,1848,SMALL PACK,0.43
6344,44965,02/10/2011,LOW,19,28.82,0,REGULAR AIR,2.16,1.48,0.7,3302,1477,WRAP BAG,0.37
6345,44965,02/10/2011,LOW,45,75.39,0.05,REGULAR AIR,-4.83,1.68,0.7,3302,2223,WRAP BAG,0.6
6348,44995,06/08/2009,HIGH,46,1219.2485,0.01,REGULAR AIR,132.786,28.99,8.59,91,1383,MEDIUM BOX,0.56
6349,44997,28/09/2011,LOW,46,88.1,0.03,REGULAR AIR,-161.61,1.76,4.86,8745,2100,SMALL BOX,0.41
6352,45029,03/07/2010,HIGH,20,5304.42,0.01,DELIVERY TRUCK,-633.441237,262.11,62.74,3199,1090,JUMBO BOX,0.75
6356,45059,03/02/2011,NOT SPECIFIED,4,130.14,0.04,REGULAR AIR,-116.18,30.42,8.65,7280,1252,SMALL BOX,0.74
6357,45088,22/11/2010,LOW,9,1418.956,0.09,REGULAR AIR,-447.414,195.99,4.2,1358,1470,SMALL BOX,0.6
6358,45120,09/04/2009,CRITICAL,39,14591.44,0.07,DELIVERY TRUCK,5475.8,400.97,48.26,5813,1750,JUMBO BOX,0.36
6361,45127,30/12/2012,MEDIUM,10,14.15,0.1,REGULAR AIR,-1.29,1.48,0.7,1769,1477,WRAP BAG,0.37
6364,45156,12/02/2011,LOW,30,663.24,0.01,REGULAR AIR,76.33,20.48,6.32,9987,1692,SMALL BOX,0.58
6365,45156,12/02/2011,LOW,35,238.08,0.07,REGULAR AIR,31.654,6.75,2.99,9987,1240,SMALL BOX,0.35
6366,45156,12/02/2011,LOW,14,174.3,0.08,REGULAR AIR,75.58,12.53,0.5,9987,1398,SMALL BOX,0.38
6367,45158,10/04/2010,LOW,40,375.52,0.09,REGULAR AIR,131.7,9.68,2.03,1241,1850,WRAP BAG,0.37
